high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,realbody,trend1,trend2,MorningStar,EveningStar
3325.14,3309.33,3319.94,2225.69,7386148.25,3309.62,direct,,-10.320000000000164,-1.0,-1.0,0.0,0.0
3338.59,3306.86,3309.62,3247.68,10799836.39,3337.54,direct,,27.920000000000073,1.0,-1.0,0.0,0.0
3341.13,3331.63,3337.54,2701.27,9013892.61,3334.36,direct,,-3.1799999999998363,1.0,1.0,0.0,0.0
3339.2,3313.35,3334.36,3493.43,11622438.62,3313.52,direct,,-20.840000000000146,1.0,1.0,0.0,0.0
3324.81,3310.79,3313.52,4422.84,14671488.08,3320.77,direct,,7.25,1.0,1.0,0.0,0.0
3335.36,3307.72,3320.77,3151.23,10482665.16,3308.51,direct,,-12.259999999999764,-1.0,-1.0,0.0,0.0
3319.99,3288.63,3308.51,4928.1,16288833.36,3314.94,direct,,6.429999999999836,-1.0,-1.0,0.0,0.0
3346.48,3314.69,3314.94,3518.79,11724026.54,3335.55,direct,,20.610000000000127,-1.0,-1.0,0.0,0.0
3344.27,3275.11,3335.55,11229.16,37108185.18,3342.49,direct,,6.9399999999996,1.0,1.0,0.0,0.0
3362.94,3330.59,3342.49,9671.18,32395883.65,3352.64,direct,,10.150000000000091,1.0,1.0,0.0,0.0
3361.76,3344.11,3352.64,5230.74,17535451.22,3354.31,direct,,1.6700000000000728,1.0,1.0,0.0,0.0
3393.05,3347.47,3354.31,12718.59,42923072.53,3373.44,direct,,19.13000000000011,1.0,1.0,0.0,0.0
3376.68,3346.02,3373.44,5692.41,19135438.44,3348.07,direct,,-25.36999999999989,1.0,1.0,0.0,1.0
3354.88,3345.85,3348.07,4109.38,13767378.11,3349.29,direct,,1.2199999999998,1.0,1.0,0.0,0.0
3351.01,3315.27,3349.29,6584.13,21948801.81,3322.15,direct,,-27.139999999999873,-1.0,-1.0,0.0,0.0
3338.98,3310.8,3322.15,4729.78,15738551.24,3335.47,direct,,13.319999999999709,-1.0,-1.0,0.0,0.0
3339.41,3326.92,3335.47,4082.03,13604505.5,3331.87,direct,,-3.599999999999909,-1.0,-1.0,0.0,0.0
3353.33,3330.92,3331.87,3732.85,12491240.43,3351.31,direct,,19.440000000000055,-1.0,-1.0,0.0,0.0
3364.07,3349.17,3351.31,7382.99,24789893.48,3349.61,direct,,-1.699999999999818,1.0,-1.0,0.0,0.0
3358.54,3327.24,3349.61,7438.01,24861331.08,3327.82,direct,,-21.789999999999964,1.0,-1.0,0.0,0.0
3332.31,3315.79,3327.82,6313.68,20985235.42,3321.33,direct,,-6.4900000000002365,-1.0,-1.0,0.0,0.0
3328.46,3312.89,3321.33,6653.51,22078538.59,3327.27,direct,,5.940000000000055,-1.0,-1.0,0.0,0.0
3331.05,3258.18,3327.27,11809.61,38938703.17,3259.5,direct,,-67.76999999999998,-1.0,-1.0,0.0,0.0
3275.66,3253.7,3259.5,13979.71,45636658.66,3254.84,direct,,-4.6599999999998545,-1.0,-1.0,0.0,0.0
3269.18,3239.51,3254.84,19578.69,63583356.92,3268.27,direct,,13.429999999999836,-1.0,-1.0,0.0,0.0
3284.17,3264.68,3268.27,5786.7,18960503.33,3274.83,direct,,6.559999999999945,-1.0,-1.0,1.0,0.0
3300.02,3272.3,3274.83,5282.95,17370985.56,3273.18,direct,,-1.650000000000091,-1.0,-1.0,0.0,0.0
3278.54,3252.46,3273.18,9667.39,31545930.51,3273.17,direct,,-0.009999999999763531,-1.0,-1.0,0.0,0.0
3282.93,3264.67,3273.17,4160.6,13619644.73,3276.11,direct,,2.9400000000000546,1.0,-1.0,0.0,0.0
3279.92,3257.0,3276.11,4697.59,15347774.98,3274.81,direct,,-1.300000000000182,1.0,1.0,0.0,0.0
3280.27,3256.39,3274.81,4024.93,13151253.38,3257.26,direct,,-17.549999999999727,-1.0,1.0,0.0,0.0
3280.71,3236.54,3257.26,8953.26,29182748.1,3262.14,direct,,4.879999999999654,-1.0,-1.0,0.0,0.0
3276.07,3258.11,3262.14,4387.96,14335002.77,3269.24,direct,,7.099999999999909,-1.0,-1.0,0.0,0.0
3276.12,3250.65,3269.24,6685.39,21816958.72,3257.51,direct,,-11.729999999999563,-1.0,-1.0,0.0,0.0
3258.95,3222.06,3257.51,13322.7,43138423.25,3237.75,direct,,-19.76000000000022,-1.0,-1.0,0.0,0.0
3246.96,3209.15,3237.75,14170.22,45738731.8,3229.77,direct,,-7.980000000000018,-1.0,-1.0,0.0,0.0
3231.7,3195.27,3229.77,14522.26,46631060.39,3208.23,direct,,-21.539999999999964,-1.0,-1.0,0.0,0.0
3218.99,3181.88,3208.23,14356.21,45887561.62,3218.33,direct,,10.099999999999909,-1.0,-1.0,0.0,0.0
3228.19,3215.51,3218.33,10297.25,33178171.26,3221.12,direct,,2.7899999999999636,-1.0,-1.0,1.0,0.0
3224.92,3209.76,3221.12,11043.58,35528748.68,3211.0,direct,,-10.11999999999989,-1.0,-1.0,0.0,0.0
3211.28,3153.29,3211.0,28996.42,92211719.72,3166.4,direct,,-44.59999999999991,-1.0,-1.0,0.0,0.0
3216.42,3143.23,3166.4,14543.79,46152075.14,3194.16,direct,,27.759999999999764,-1.0,-1.0,0.0,0.0
3222.43,3193.42,3194.16,13108.73,42065146.95,3210.9,direct,,16.740000000000236,-1.0,-1.0,1.0,0.0
3235.8,3207.1,3210.9,15172.23,48934042.34,3230.07,direct,,19.170000000000073,-1.0,-1.0,0.0,0.0
3244.64,3219.21,3230.07,9074.37,29315613.03,3223.85,direct,,-6.220000000000255,1.0,1.0,0.0,0.0
3225.0,3210.4,3223.85,10959.83,35239186.95,3218.38,direct,,-5.4699999999998,1.0,1.0,0.0,0.0
3219.3,3177.56,3218.38,9972.41,31878243.08,3183.25,direct,,-35.13000000000011,1.0,1.0,0.0,0.0
3189.29,3165.38,3183.25,7160.49,22747978.21,3177.12,direct,,-6.130000000000109,-1.0,1.0,0.0,0.0
3183.14,3167.05,3177.12,4801.66,15254731.96,3175.89,direct,,-1.2300000000000182,-1.0,-1.0,0.0,0.0
3207.86,3175.55,3175.89,4556.24,14558852.37,3202.8,direct,,26.91000000000031,-1.0,-1.0,0.0,0.0
3206.77,3183.15,3202.8,3984.0,12711681.6,3187.97,direct,,-14.830000000000382,-1.0,-1.0,0.0,0.0
3188.39,3151.07,3187.97,10320.65,32644120.76,3157.48,direct,,-30.48999999999978,-1.0,-1.0,0.0,0.0
3175.78,3129.72,3157.48,23883.33,75234926.52,3166.54,direct,,9.059999999999945,-1.0,-1.0,0.0,0.0
3192.57,3159.17,3166.54,11369.33,36141032.33,3176.69,direct,,10.150000000000091,-1.0,-1.0,1.0,0.0
3177.12,3155.61,3176.69,8461.47,26777774.56,3173.45,direct,,-3.2400000000002365,-1.0,-1.0,0.0,0.0
3181.95,3148.91,3173.45,10807.57,34134960.66,3163.12,direct,,-10.329999999999927,-1.0,-1.0,0.0,0.0
3166.27,3112.01,3163.12,15727.76,49252106.04,3139.11,direct,,-24.009999999999764,-1.0,-1.0,0.0,0.0
3144.55,3100.86,3139.11,20600.03,64228515.42,3119.43,direct,,-19.68000000000029,-1.0,-1.0,0.0,0.0
3145.0,3114.07,3119.43,14820.63,46397146.78,3116.54,direct,,-2.8899999999998727,-1.0,-1.0,0.0,0.0
3140.15,3103.33,3116.54,11793.57,36819476.83,3132.33,direct,,15.789999999999964,-1.0,-1.0,0.0,0.0
3134.26,3105.09,3132.33,10825.36,33727599.88,3105.58,direct,,-26.75,-1.0,-1.0,0.0,0.0
3112.84,3085.01,3105.58,16113.36,49923793.62,3109.19,direct,,3.6100000000001273,-1.0,-1.0,0.0,0.0
3134.21,3107.05,3109.19,8432.88,26314786.72,3129.09,direct,,19.90000000000009,-1.0,-1.0,1.0,0.0
3132.7,3101.86,3129.09,10967.94,34158630.3,3124.14,direct,,-4.950000000000273,1.0,-1.0,0.0,0.0
3169.95,3119.56,3124.14,25940.08,81763122.72,3164.35,direct,,40.210000000000036,1.0,1.0,0.0,0.0
3193.07,3157.25,3164.35,7628.16,24222284.11,3180.04,direct,,15.690000000000055,1.0,1.0,1.0,0.0
3183.04,3157.93,3180.04,7646.34,24235216.91,3161.5,direct,,-18.539999999999964,1.0,1.0,0.0,0.0
3171.21,3145.71,3161.5,6061.32,19147012.04,3156.17,direct,,-5.329999999999927,1.0,1.0,0.0,0.0
3174.8,3154.8,3156.17,5100.25,16149007.94,3173.27,direct,,17.09999999999991,1.0,1.0,0.0,0.0
3174.98,3153.12,3173.27,4736.43,14981933.78,3158.02,direct,,-15.25,1.0,1.0,0.0,0.0
3158.93,3089.94,3158.02,24471.49,76257407.38,3100.53,direct,,-57.48999999999978,-1.0,-1.0,0.0,0.0
3113.95,3098.43,3100.53,9201.57,28578886.99,3102.54,direct,,2.0099999999997635,-1.0,-1.0,0.0,0.0
3113.73,3099.64,3102.54,4827.52,15000926.37,3106.93,direct,,4.389999999999873,-1.0,-1.0,0.0,0.0
3111.99,3091.89,3106.93,4372.28,13578797.2,3101.42,direct,,-5.5099999999997635,-1.0,-1.0,0.0,0.0
3101.58,3049.77,3101.42,21208.13,65012069.43,3060.4,direct,,-41.01999999999998,-1.0,-1.0,0.0,0.0
3069.8,3048.26,3060.4,10045.04,30737324.55,3064.5,direct,,4.099999999999909,-1.0,-1.0,0.0,0.0
3092.55,3061.38,3064.5,9998.15,30782444.29,3087.43,direct,,22.929999999999836,-1.0,-1.0,1.0,0.0
3089.13,3052.38,3087.43,13600.23,41735736.49,3077.91,direct,,-9.519999999999982,-1.0,-1.0,0.0,0.0
3129.45,3076.84,3077.91,21031.14,65352568.76,3118.35,direct,,40.440000000000055,1.0,-1.0,0.0,0.0
3132.97,3114.3,3118.35,12367.67,38617873.94,3120.3,direct,,1.9500000000002728,1.0,1.0,1.0,0.0
3143.5,3117.13,3120.3,14071.24,44023584.76,3124.27,direct,,3.9699999999998,1.0,1.0,0.0,0.0
3162.03,3112.11,3124.27,21830.63,68572255.96,3157.42,direct,,33.15000000000009,1.0,1.0,0.0,0.0
3161.15,3114.38,3157.42,16731.22,52525529.37,3124.42,direct,,-33.0,1.0,1.0,0.0,0.0
3132.12,3084.58,3124.42,19330.02,59894695.31,3101.47,direct,,-22.950000000000273,1.0,1.0,0.0,0.0
3158.9,3100.95,3101.47,15359.97,48151567.65,3151.98,direct,,50.51000000000022,1.0,1.0,0.0,0.0
3157.03,3127.44,3151.98,9183.47,28835504.11,3136.95,direct,,-15.0300000000002,1.0,1.0,0.0,0.0
3141.06,3117.59,3136.95,13568.47,42457343.97,3131.15,direct,,-5.799999999999727,1.0,1.0,0.0,0.0
3139.34,3104.5,3131.15,12427.8,38762167.19,3108.86,direct,,-22.289999999999964,-1.0,-1.0,0.0,0.0
3127.34,3108.86,3108.86,8575.94,26755594.5,3114.7,direct,,5.839999999999691,-1.0,-1.0,0.0,0.0
3130.89,3106.13,3114.7,5038.03,15728982.54,3128.17,direct,,13.470000000000255,-1.0,-1.0,0.0,0.0
3128.64,3083.3,3128.17,7292.36,22636895.44,3084.78,direct,,-43.38999999999987,-1.0,-1.0,0.0,0.0
3122.61,3084.29,3084.78,6052.4,18802939.51,3113.66,direct,,28.879999999999654,-1.0,-1.0,0.0,0.0
3120.4,3095.14,3113.66,5134.43,15955038.32,3113.58,direct,,-0.07999999999992724,-1.0,-1.0,0.0,0.0
3130.1,3113.23,3113.58,5780.59,18058839.32,3124.32,direct,,10.740000000000236,1.0,-1.0,0.0,0.0
3131.49,3118.07,3124.32,4359.98,13625171.34,3126.66,direct,,2.3399999999996908,1.0,1.0,1.0,0.0
3137.22,3122.74,3126.66,4455.89,13939372.29,3125.63,direct,,-1.0299999999997453,1.0,1.0,0.0,0.0
3132.94,3115.01,3125.63,3246.6,10141588.86,3129.74,direct,,4.109999999999673,1.0,1.0,0.0,0.0
3148.22,3128.87,3129.74,3715.03,11673533.08,3146.6,direct,,16.860000000000127,1.0,1.0,0.0,0.0
3152.85,3135.55,3146.6,10568.22,33225560.09,3139.47,direct,,-7.130000000000109,1.0,1.0,0.0,0.0
3142.28,3124.28,3139.47,4041.77,12655168.1,3130.76,direct,,-8.709999999999582,1.0,1.0,0.0,0.0
3149.19,3118.35,3130.76,3913.05,12258079.79,3145.27,direct,,14.509999999999764,1.0,1.0,0.0,0.0
3149.43,3135.98,3145.27,4566.48,14356492.34,3141.01,direct,,-4.2599999999997635,1.0,1.0,0.0,0.0
3154.94,3140.76,3141.01,5211.98,16411019.95,3153.0,direct,,11.989999999999782,1.0,1.0,0.0,0.0
3153.53,3128.27,3153.0,6138.02,19249259.23,3136.55,direct,,-16.449999999999818,1.0,1.0,0.0,0.0
3183.44,3134.01,3136.55,14877.69,47144677.55,3182.77,direct,,46.2199999999998,1.0,1.0,0.0,0.0
3224.69,3182.77,3182.77,27629.21,88555755.14,3220.85,direct,,38.07999999999993,1.0,1.0,0.0,0.0
3270.04,3219.43,3220.85,29210.28,94865342.84,3262.01,direct,,41.16000000000031,1.0,1.0,0.0,0.0
3272.69,3239.5,3262.01,13415.74,43643502.75,3246.42,direct,,-15.590000000000146,1.0,1.0,0.0,0.0
3250.68,3226.73,3246.42,9431.84,30552516.67,3233.73,direct,,-12.690000000000055,1.0,1.0,0.0,0.0
3236.19,3215.67,3233.73,13715.56,44260374.14,3215.67,direct,,-18.059999999999945,1.0,1.0,0.0,0.0
3247.21,3202.65,3215.67,17258.48,55672773.65,3216.28,direct,,0.6100000000001273,1.0,1.0,0.0,0.0
3219.52,3183.76,3216.28,19522.38,62405473.63,3195.54,direct,,-20.740000000000236,-1.0,-1.0,0.0,0.0
3197.2,3082.43,3195.54,34330.0,107587785.53,3083.1,direct,,-112.44000000000005,-1.0,-1.0,0.0,0.0
3099.96,3024.51,3083.1,43702.46,134078046.3,3060.04,direct,,-23.059999999999945,-1.0,-1.0,0.0,0.0
3060.97,2987.33,3060.04,46561.52,140445270.69,3002.43,direct,,-57.61000000000013,-1.0,-1.0,0.0,0.0
3033.86,2968.87,3002.43,43165.05,129606566.33,3017.99,direct,,15.559999999999945,-1.0,-1.0,0.0,0.0
3018.47,2895.46,3017.99,52635.83,155260531.79,2899.21,direct,,-118.77999999999975,-1.0,-1.0,0.0,0.0
2953.87,2884.24,2899.21,49500.09,144449109.62,2907.55,direct,,8.340000000000146,-1.0,-1.0,0.0,0.0
2916.88,2809.86,2907.55,67623.88,192837609.5,2837.43,direct,,-70.12000000000035,-1.0,-1.0,0.0,0.0
2880.78,2836.19,2837.43,25412.85,72708830.54,2863.19,direct,,25.76000000000022,-1.0,-1.0,0.0,0.0
2877.34,2850.39,2863.19,19708.32,56404069.11,2859.17,direct,,-4.019999999999982,-1.0,-1.0,0.0,0.0
2866.89,2835.79,2859.17,20170.54,57580139.9,2848.59,direct,,-10.579999999999927,-1.0,-1.0,0.0,0.0
2895.88,2837.76,2848.59,32622.67,93806914.45,2883.14,direct,,34.54999999999973,-1.0,-1.0,0.0,0.0
2899.69,2878.42,2883.14,17835.65,51523369.7,2893.48,direct,,10.340000000000146,1.0,-1.0,1.0,0.0
2894.7,2870.32,2893.48,14816.59,42692958.46,2870.72,direct,,-22.76000000000022,1.0,1.0,0.0,0.0
2887.22,2864.17,2870.72,10654.83,30618814.33,2873.19,direct,,2.4700000000002547,1.0,1.0,0.0,0.0
2877.86,2835.11,2873.19,15134.17,43135423.95,2847.84,direct,,-25.34999999999991,1.0,1.0,0.0,0.0
2854.6,2737.96,2847.84,54629.86,152115787.09,2775.15,direct,,-72.69000000000005,-1.0,-1.0,0.0,0.0
2813.4,2759.36,2775.15,35962.89,100128820.13,2797.06,direct,,21.909999999999854,-1.0,-1.0,0.0,0.0
2833.74,2766.57,2797.06,38851.46,108565945.33,2783.24,direct,,-13.820000000000164,-1.0,-1.0,0.0,0.0
2853.12,2765.69,2783.24,41240.54,115917760.57,2830.8,direct,,47.5600000000004,-1.0,-1.0,0.0,0.0
2861.07,2792.81,2830.8,31958.55,90369899.1,2810.73,direct,,-20.070000000000164,-1.0,-1.0,0.0,0.0
2815.23,2766.52,2810.73,21788.42,60716514.0,2780.37,direct,,-30.360000000000127,-1.0,-1.0,0.0,0.0
2806.96,2755.59,2780.37,25811.38,71789217.41,2769.42,direct,,-10.949999999999818,-1.0,-1.0,0.0,0.0
2789.94,2739.41,2769.42,24091.78,66682870.77,2741.48,direct,,-27.940000000000055,-1.0,-1.0,0.0,0.0
2763.33,2700.74,2741.48,56805.43,154954386.16,2748.29,direct,,6.809999999999945,-1.0,-1.0,0.0,0.0
2757.62,2561.33,2748.29,107769.52,284801465.4,2613.89,direct,,-134.4000000000001,-1.0,-1.0,0.0,0.0
2647.17,2501.27,2613.89,91692.63,236044022.54,2547.15,direct,,-66.73999999999978,-1.0,-1.0,0.0,0.0
2597.99,2473.06,2547.15,89111.06,227041096.03,2569.59,direct,,22.440000000000055,-1.0,-1.0,0.0,0.0
2626.26,2551.05,2569.59,45605.77,118276188.7,2591.48,direct,,21.889999999999873,-1.0,-1.0,1.0,0.0
2616.82,2582.98,2591.48,26129.92,67908298.45,2609.62,direct,,18.139999999999873,-1.0,-1.0,0.0,0.0
2611.23,2583.77,2609.62,18574.2,48228572.68,2595.06,direct,,-14.559999999999945,-1.0,-1.0,0.0,0.0
2617.28,2543.72,2595.06,27794.88,71692077.78,2567.32,direct,,-27.73999999999978,-1.0,-1.0,0.0,0.0
2576.78,2550.19,2567.32,19142.08,49120804.55,2557.19,direct,,-10.13000000000011,1.0,-1.0,0.0,0.0
2564.18,2488.17,2557.19,29092.86,73516284.06,2496.86,direct,,-60.32999999999993,-1.0,-1.0,0.0,0.0
2532.37,2464.54,2496.86,36651.04,91673047.76,2506.97,direct,,10.109999999999673,-1.0,-1.0,0.0,0.0
2526.65,2432.76,2506.97,40171.0,99758049.03,2466.69,direct,,-40.279999999999745,-1.0,-1.0,0.0,0.0
2503.89,2464.48,2466.69,18084.8,44934268.73,2469.08,direct,,2.3899999999998727,-1.0,-1.0,0.0,0.0
2485.53,2378.37,2469.08,51333.74,124420843.69,2389.53,direct,,-79.54999999999973,-1.0,-1.0,0.0,0.0
2463.99,2306.11,2389.53,95472.86,227384636.69,2450.76,direct,,61.23000000000002,-1.0,-1.0,0.0,0.0
2476.83,2387.02,2450.76,31841.96,77459553.17,2432.25,direct,,-18.51000000000022,-1.0,-1.0,0.0,0.0
2498.69,2423.97,2432.25,35516.54,87297022.04,2491.82,direct,,59.570000000000164,-1.0,-1.0,0.0,0.0
2517.92,2459.47,2491.82,33226.55,82622455.29,2467.85,direct,,-23.970000000000255,1.0,-1.0,0.0,0.0
2473.97,2417.7,2467.85,24329.74,59664510.39,2420.85,direct,,-47.0,1.0,-1.0,0.0,0.0
2431.2,2382.68,2420.85,31903.54,76652528.66,2389.08,direct,,-31.769999999999982,-1.0,-1.0,0.0,0.0
2464.82,2362.12,2389.08,53073.58,128586210.84,2439.62,direct,,50.539999999999964,-1.0,-1.0,0.0,0.0
2450.62,2371.12,2439.62,38343.22,92287923.47,2381.73,direct,,-57.88999999999987,-1.0,-1.0,0.0,0.0
2393.75,2322.33,2381.73,53512.65,125880315.53,2329.45,direct,,-52.2800000000002,-1.0,-1.0,0.0,0.0
2374.17,2320.12,2329.45,32692.5,76673769.83,2337.34,direct,,7.890000000000327,-1.0,-1.0,0.0,0.0
2453.32,2320.28,2337.34,64860.46,156013224.71,2431.08,direct,,93.73999999999978,-1.0,-1.0,1.0,0.0
2469.08,2411.82,2431.08,29264.11,71257181.28,2448.28,direct,,17.200000000000273,1.0,1.0,0.0,0.0
2448.41,2366.71,2448.28,24690.13,59670184.63,2379.89,direct,,-68.39000000000033,1.0,1.0,0.0,0.0
2413.52,2372.01,2379.89,21032.16,50366498.62,2412.23,direct,,32.340000000000146,1.0,1.0,0.0,0.0
2450.04,2399.16,2412.23,20993.62,51027062.54,2448.24,direct,,36.00999999999976,1.0,1.0,0.0,0.0
2462.97,2434.86,2448.24,19700.49,48236937.05,2445.55,direct,,-2.6899999999996,1.0,1.0,0.0,0.0
2449.65,2390.48,2445.55,13138.75,31797430.65,2395.8,direct,,-49.75,-1.0,1.0,0.0,0.0
2420.71,2387.62,2395.8,13052.64,31380148.24,2418.17,direct,,22.36999999999989,-1.0,-1.0,0.0,0.0
2445.64,2409.19,2418.17,19104.25,46486495.41,2433.81,direct,,15.639999999999873,1.0,1.0,0.0,0.0
2479.18,2409.84,2433.81,21263.45,51878362.17,2468.47,direct,,34.659999999999854,1.0,1.0,0.0,0.0
2479.41,2452.2,2468.47,14416.09,35522768.56,2463.4,direct,,-5.069999999999709,1.0,1.0,0.0,0.0
2502.69,2460.39,2463.4,20319.89,50585051.99,2488.93,direct,,25.529999999999745,1.0,1.0,0.0,0.0
2518.54,2480.05,2488.93,25597.7,63878804.14,2518.54,direct,,29.610000000000127,1.0,1.0,0.0,0.0
2549.64,2510.56,2518.54,24964.77,63226592.98,2535.43,direct,,16.889999999999873,1.0,1.0,0.0,0.0
2537.16,2515.13,2535.43,14987.71,37871219.17,2535.18,direct,,-0.25,1.0,1.0,0.0,0.0
2537.39,2493.12,2535.18,11671.86,29325159.1,2499.71,direct,,-35.4699999999998,1.0,1.0,0.0,0.0
2505.8,2484.01,2499.71,11057.3,27567497.92,2497.25,direct,,-2.4600000000000364,1.0,1.0,0.0,0.0
2510.61,2484.95,2497.25,11353.66,28386236.98,2506.86,direct,,9.610000000000127,-1.0,1.0,0.0,0.0
2515.14,2407.33,2506.86,34855.05,85302923.61,2434.92,direct,,-71.94000000000005,-1.0,-1.0,0.0,0.0
2441.54,2420.12,2434.92,12963.03,31519668.5,2433.48,direct,,-1.4400000000000546,-1.0,-1.0,0.0,0.0
2452.15,2417.35,2433.48,14637.93,35622898.37,2426.36,direct,,-7.119999999999891,-1.0,-1.0,0.0,0.0
2447.07,2424.5,2426.36,9866.94,24075446.38,2439.16,direct,,12.799999999999727,-1.0,-1.0,0.0,0.0
2447.11,2407.49,2439.16,16342.86,39641605.88,2416.06,direct,,-23.09999999999991,-1.0,-1.0,0.0,0.0
2428.93,2377.68,2416.06,23046.73,55369624.43,2385.41,direct,,-30.65000000000009,-1.0,-1.0,0.0,0.0
2428.11,2372.63,2385.41,16774.9,40407402.83,2424.44,direct,,39.0300000000002,-1.0,-1.0,0.0,0.0
2438.82,2405.97,2424.44,14386.1,34830618.92,2423.18,direct,,-1.2600000000002183,-1.0,-1.0,0.0,0.0
2448.99,2420.26,2423.18,12984.85,31617644.51,2447.58,direct,,24.40000000000009,1.0,1.0,0.0,0.0
2548.9,2440.16,2447.58,48353.51,121830688.81,2541.6,direct,,94.01999999999998,1.0,1.0,1.0,0.0
2541.78,2485.67,2541.6,25574.3,64022077.83,2491.86,direct,,-49.73999999999978,1.0,1.0,0.0,0.0
2501.86,2454.18,2491.86,24394.4,60545162.96,2459.59,direct,,-32.26999999999998,1.0,1.0,0.0,0.0
2465.48,2434.52,2459.59,17699.54,43440792.42,2438.22,direct,,-21.370000000000346,1.0,1.0,0.0,0.0
2465.91,2435.52,2438.22,16878.1,41371111.18,2461.98,direct,,23.76000000000022,1.0,1.0,0.0,0.0
2470.98,2431.06,2461.98,12982.18,31829067.2,2439.35,direct,,-22.63000000000011,-1.0,-1.0,0.0,0.0
2446.13,2421.34,2439.35,13709.25,33331644.71,2441.81,direct,,2.4600000000000364,-1.0,-1.0,0.0,0.0
2456.63,2430.79,2441.81,10956.45,26766773.58,2436.93,direct,,-4.880000000000109,-1.0,-1.0,0.0,0.0
2437.16,2382.2,2436.93,21665.69,52183258.76,2385.27,direct,,-51.659999999999854,-1.0,-1.0,0.0,0.0
2441.16,2365.55,2385.27,41007.68,98173556.61,2386.88,direct,,1.6100000000001273,-1.0,-1.0,0.0,0.0
2394.98,2323.34,2386.88,48405.02,113972091.86,2337.01,direct,,-49.86999999999989,-1.0,-1.0,0.0,0.0
2343.32,2213.72,2337.01,96726.74,219277591.74,2217.33,direct,,-119.68000000000029,-1.0,-1.0,0.0,0.0
2285.11,2202.55,2217.33,60287.8,135402098.64,2239.27,direct,,21.940000000000055,-1.0,-1.0,0.0,0.0
2246.81,2174.74,2239.27,54082.99,119329513.43,2188.38,direct,,-50.88999999999987,-1.0,-1.0,0.0,0.0
2229.33,2176.09,2188.38,75296.97,165862804.92,2183.93,direct,,-4.450000000000273,-1.0,-1.0,0.0,0.0
2254.4,2160.66,2183.93,87315.38,192540361.13,2210.24,direct,,26.309999999999945,-1.0,-1.0,0.0,0.0
2285.2,2170.08,2210.24,91408.38,203684602.13,2273.47,direct,,63.23000000000002,-1.0,-1.0,1.0,0.0
2307.06,2222.79,2273.47,67765.66,153515751.58,2259.77,direct,,-13.699999999999818,1.0,-1.0,0.0,0.0
2367.97,2215.88,2259.77,66086.88,151138728.49,2352.92,direct,,93.15000000000009,1.0,1.0,0.0,0.0
2409.98,2334.36,2352.92,62106.12,147804566.85,2389.02,direct,,36.09999999999991,1.0,1.0,1.0,0.0
2400.83,2343.16,2389.02,44172.1,104470961.35,2382.0,direct,,-7.019999999999982,1.0,1.0,0.0,0.0
2477.7,2371.01,2382.0,55510.23,134509276.74,2465.84,direct,,83.84000000000015,1.0,1.0,0.0,0.0
2475.88,2439.41,2465.84,43049.69,105513109.38,2445.33,direct,,-20.51000000000022,1.0,1.0,0.0,0.0
2456.55,2408.91,2445.33,22882.02,55747198.77,2415.87,direct,,-29.460000000000036,1.0,1.0,0.0,0.0
2450.86,2413.43,2415.87,13930.67,33907789.98,2442.27,direct,,26.40000000000009,1.0,1.0,0.0,0.0
2443.3,2387.03,2442.27,21971.73,53229036.07,2389.47,direct,,-52.80000000000018,1.0,1.0,0.0,0.0
2403.49,2379.2,2389.47,17567.77,42019055.38,2391.81,direct,,2.3400000000001455,-1.0,-1.0,0.0,0.0
2414.45,2384.1,2391.81,14476.42,34714104.18,2412.42,direct,,20.610000000000127,-1.0,-1.0,0.0,0.0
2425.3,2398.54,2412.42,13273.5,32003130.63,2417.1,direct,,4.679999999999836,-1.0,-1.0,0.0,0.0
2422.53,2376.15,2417.1,12628.04,30268170.11,2380.49,direct,,-36.61000000000013,-1.0,-1.0,0.0,0.0
2396.83,2376.42,2380.49,10221.4,24385316.87,2394.93,direct,,14.440000000000055,-1.0,-1.0,0.0,0.0
2398.89,2364.19,2394.93,9351.47,22228822.18,2365.92,direct,,-29.009999999999764,-1.0,-1.0,0.0,0.0
2387.8,2351.86,2365.92,13582.65,32168310.65,2385.63,direct,,19.710000000000036,-1.0,-1.0,0.0,0.0
2414.31,2375.26,2385.63,19158.54,45891349.59,2385.62,direct,,-0.010000000000218279,-1.0,-1.0,0.0,0.0
2435.68,2382.56,2385.62,18854.16,45427802.32,2426.32,direct,,40.70000000000027,1.0,-1.0,0.0,0.0
2453.53,2419.49,2426.32,11140.41,27135168.38,2431.1,direct,,4.779999999999745,1.0,1.0,1.0,0.0
2443.72,2409.48,2431.1,10438.89,25320860.3,2425.53,direct,,-5.569999999999709,1.0,1.0,0.0,0.0
2460.33,2410.53,2425.53,18231.67,44407973.52,2439.23,direct,,13.699999999999818,1.0,1.0,0.0,0.0
2443.84,2407.8,2439.23,19435.83,47104040.11,2430.88,direct,,-8.349999999999909,1.0,1.0,0.0,0.0
2469.68,2389.54,2430.88,47475.56,115625554.12,2392.88,direct,,-38.0,1.0,1.0,0.0,0.0
2440.59,2367.55,2392.88,34757.47,83651993.29,2419.99,direct,,27.109999999999673,-1.0,1.0,0.0,0.0
2453.36,2414.19,2419.99,21551.14,52564075.71,2435.29,direct,,15.300000000000182,-1.0,-1.0,0.0,0.0
2493.66,2432.88,2435.29,36200.65,89274946.65,2479.95,direct,,44.659999999999854,1.0,1.0,0.0,0.0
